Attribute,Local Authority,Sum of Value,Year
Large Industrial Installations,Blackburn with Darwen,139.43547314284027,2006
Large Industrial Installations,Blackburn with Darwen,143.8292503094413,2007
Large Industrial Installations,Blackburn with Darwen,205.9818900036664,2008
Large Industrial Installations,Blackburn with Darwen,176.4479548069313,2009
Large Industrial Installations,Blackburn with Darwen,218.9629566723162,2010
Large Industrial Installations,Blackburn with Darwen,118.91646413764508,2011
Large Industrial Installations,Blackburn with Darwen,49.91385597031528,2012
Large Industrial Installations,Blackburn with Darwen,32.46195809376629,2013
Large Industrial Installations,Blackburn with Darwen,17.331145987795235,2014
Large Industrial Installations,Blackburn with Darwen,17.886516680457518,2015
Large Industrial Installations,Blackburn with Darwen,17.928651769658728,2016
Large Industrial Installations,Blackburn with Darwen,27.777731077417865,2017
Large Industrial Installations,Blackburn with Darwen,32.76858115435539,2018
Large Industrial Installations,Blackburn with Darwen,83.68945818911762,2019
Large Industrial Installations,Blackburn with Darwen,95.39202255258273,2020
Large Industrial Installations,Blackburn with Darwen,46.93852165470826,2021
Large Industrial Installations,Blackburn with Darwen,18.35475509123606,2022
Large Industrial Installations,Blackburn with Darwen,8.188598505284613,2023
Large Industrial Installations,Blackpool,0.004373974549902665,2005
Large Industrial Installations,Blackpool,0,2006
Large Industrial Installations,Blackpool,0,2007
Large Industrial Installations,Blackpool,0,2008
Large Industrial Installations,Blackpool,0,2009
Large Industrial Installations,Blackpool,0,2010
Large Industrial Installations,Blackpool,0,2011
Large Industrial Installations,Blackpool,0,2012
Large Industrial Installations,Blackpool,0,2013
Large Industrial Installations,Blackpool,0,2014
Large Industrial Installations,Blackpool,0,2015
Large Industrial Installations,Blackpool,0,2016
Large Industrial Installations,Blackpool,0,2017
Large Industrial Installations,Blackpool,0,2018
Large Industrial Installations,Blackpool,0,2019
Large Industrial Installations,Blackpool,0,2020
Large Industrial Installations,Blackpool,0,2021
Large Industrial Installations,Blackpool,0,2022
Large Industrial Installations,Blackpool,0,2023
Large Industrial Installations,Burnley,6.855697158642525,2005
Large Industrial Installations,Burnley,0.045353278398422084,2006
Large Industrial Installations,Burnley,0.07204731420214064,2007
Large Industrial Installations,Burnley,0.07176026331719039,2008
Large Industrial Installations,Burnley,0.0720054848134985,2009
Large Industrial Installations,Burnley,0.07208883733041736,2010
Large Industrial Installations,Burnley,0.07193859014053534,2011
Large Industrial Installations,Burnley,0.07126085059815132,2012
Large Industrial Installations,Burnley,0.07118380049633942,2013
Large Industrial Installations,Burnley,0.07108769617499525,2014
Large Industrial Installations,Burnley,0.07128998434722447,2015
Large Industrial Installations,Burnley,0.07104696574647883,2016
Large Industrial Installations,Burnley,0.07111747714590085,2017
Large Industrial Installations,Burnley,0.07111650309780997,2018
Large Industrial Installations,Burnley,0.0712231460931377,2019
Large Industrial Installations,Burnley,0.07184618504838307,2020
Large Industrial Installations,Burnley,0.07117380413281968,2021
Large Industrial Installations,Burnley,0.07053170622195949,2022
Large Industrial Installations,Burnley,0.0704561736234274,2023
Large Industrial Installations,Chorley,5.348808429889797,2005
Large Industrial Installations,Chorley,5.569322005743758,2006
Large Industrial Installations,Chorley,4.996733279451711,2007
Large Industrial Installations,Chorley,4.262873848476868,2008
Large Industrial Installations,Chorley,3.449416131095548,2009
Large Industrial Installations,Chorley,4.5544564273716235,2010
Large Industrial Installations,Chorley,2.7622980343148447,2011
Large Industrial Installations,Chorley,3.105728066792352,2012
Large Industrial Installations,Chorley,2.6371677227503736,2013
Large Industrial Installations,Chorley,3.6058131943708474,2014
Large Industrial Installations,Chorley,2.864363860505215,2015
Large Industrial Installations,Chorley,3.159214725295548,2016
Large Industrial Installations,Chorley,2.1041743576737466,2017
Large Industrial Installations,Chorley,0.12344094779053902,2018
Large Industrial Installations,Chorley,0.7864318947923092,2019
Large Industrial Installations,Chorley,0.7919436930270827,2020
Large Industrial Installations,Chorley,0.7851529116057152,2021
Large Industrial Installations,Chorley,0.7801747266815564,2022
Large Industrial Installations,Chorley,0.780906964011084,2023
Large Industrial Installations,England Total,48901.88385768377,2005
Large Industrial Installations,England Total,47074.899132523475,2006
Large Industrial Installations,England Total,47459.152876306034,2007
Large Industrial Installations,England Total,43674.28682360919,2008
Large Industrial Installations,England Total,34168.07265404529,2009
Large Industrial Installations,England Total,30302.056256374264,2010
Large Industrial Installations,England Total,28716.420109244926,2011
Large Industrial Installations,England Total,30425.76953420365,2012
Large Industrial Installations,England Total,30812.868391747066,2013
Large Industrial Installations,England Total,28668.616058977816,2014
Large Industrial Installations,England Total,27418.666361921314,2015
Large Industrial Installations,England Total,21622.111407622433,2016
Large Industrial Installations,England Total,21735.105670153956,2017
Large Industrial Installations,England Total,21173.643437594314,2018
Large Industrial Installations,England Total,20706.720322081896,2019
Large Industrial Installations,England Total,19611.002223983025,2020
Large Industrial Installations,England Total,18953.727238863237,2021
Large Industrial Installations,England Total,16507.17349769308,2022
Large Industrial Installations,England Total,15029.071052687681,2023
Large Industrial Installations,Fylde,5.458929275386629,2005
Large Industrial Installations,Fylde,4.748461247708514,2006
Large Industrial Installations,Fylde,4.895308390561434,2007
Large Industrial Installations,Fylde,12.568295280182681,2008
Large Industrial Installations,Fylde,5.365378584916645,2009
Large Industrial Installations,Fylde,5.710804672632154,2010
Large Industrial Installations,Fylde,6.098926551424378,2011
Large Industrial Installations,Fylde,5.991687326350708,2012
Large Industrial Installations,Fylde,5.439798205094578,2013
Large Industrial Installations,Fylde,0.06514445914304297,2014
Large Industrial Installations,Fylde,0.2774993039264515,2015
Large Industrial Installations,Fylde,1.330206203045433,2016
Large Industrial Installations,Fylde,0.7049451504439952,2017
Large Industrial Installations,Fylde,6.249854429593766,2018
Large Industrial Installations,Fylde,0.14014680869577034,2019
Large Industrial Installations,Fylde,6.174711155000248,2020
Large Industrial Installations,Fylde,0.04110072235865489,2021
Large Industrial Installations,Fylde,0.038613678131679284,2022
Large Industrial Installations,Fylde,0.028313717089882517,2023
Large Industrial Installations,Hyndburn,4.783783124734558,2005
Large Industrial Installations,Hyndburn,4.78378258694862,2006
Large Industrial Installations,Hyndburn,4.783782520067555,2007
Large Industrial Installations,Hyndburn,4.783782279259516,2008
Large Industrial Installations,Hyndburn,0.6969847115249591,2009
Large Industrial Installations,Hyndburn,0.2730819348825803,2010
Large Industrial Installations,Hyndburn,0.4909222467688526,2011
Large Industrial Installations,Hyndburn,0,2012
Large Industrial Installations,Hyndburn,0,2013
Large Industrial Installations,Hyndburn,0.04393413087006976,2014
Large Industrial Installations,Hyndburn,4.151408760604909,2015
Large Industrial Installations,Hyndburn,2.1562143259132984,2016
Large Industrial Installations,Hyndburn,2.0238273366184454,2017
Large Industrial Installations,Hyndburn,5.89814150642988,2018
Large Industrial Installations,Hyndburn,6.798734035058314,2019
Large Industrial Installations,Hyndburn,4.257501457873582,2020
Large Industrial Installations,Hyndburn,7.286516614479841,2021
Large Industrial Installations,Hyndburn,7.136973879641312,2022
Large Industrial Installations,Hyndburn,6.806902934113423,2023
Large Industrial Installations,Lancashire Total,1235.518037405933,2005
Large Industrial Installations,Lancashire Total,814.7752497668093,2006
Large Industrial Installations,Lancashire Total,794.3044964937695,2007
Large Industrial Installations,Lancashire Total,639.5594734036214,2008
Large Industrial Installations,Lancashire Total,442.6135342799649,2009
Large Industrial Installations,Lancashire Total,592.304831154069,2010
Large Industrial Installations,Lancashire Total,613.196419727221,2011
Large Industrial Installations,Lancashire Total,412.79140559079946,2012
Large Industrial Installations,Lancashire Total,550.2013219907817,2013
Large Industrial Installations,Lancashire Total,685.8611157429085,2014
Large Industrial Installations,Lancashire Total,695.6561555443171,2015
Large Industrial Installations,Lancashire Total,625.6623390162301,2016
Large Industrial Installations,Lancashire Total,597.3957872818046,2017
Large Industrial Installations,Lancashire Total,649.1142953439281,2018
Large Industrial Installations,Lancashire Total,637.5452567268992,2019
Large Industrial Installations,Lancashire Total,592.4609398592352,2020
Large Industrial Installations,Lancashire Total,650.6461332122465,2021
Large Industrial Installations,Lancashire Total,599.1300435225845,2022
Large Industrial Installations,Lancashire Total,531.4132468364759,2023
Large Industrial Installations,Lancaster,6.897299644585301,2005
Large Industrial Installations,Lancaster,5.817688835142956,2006
Large Industrial Installations,Lancaster,5.013799229443223,2007
Large Industrial Installations,Lancaster,5.314314427701252,2008
Large Industrial Installations,Lancaster,3.991689701841514,2009
Large Industrial Installations,Lancaster,4.027227859699628,2010
Large Industrial Installations,Lancaster,0.8974427695076987,2011
Large Industrial Installations,Lancaster,0.8658357782919076,2012
Large Industrial Installations,Lancaster,0.9205613298764923,2013
Large Industrial Installations,Lancaster,4.7268858470735164,2014
Large Industrial Installations,Lancaster,5.1766381204458645,2015
Large Industrial Installations,Lancaster,3.871552514445283,2016
Large Industrial Installations,Lancaster,2.6531336105149377,2017
Large Industrial Installations,Lancaster,6.452804299627037,2018
Large Industrial Installations,Lancaster,6.784290241001839,2019
Large Industrial Installations,Lancaster,5.350775046539873,2020
Large Industrial Installations,Lancaster,6.962699562247998,2021
Large Industrial Installations,Lancaster,6.114052293120857,2022
Large Industrial Installations,Lancaster,4.732528908864154,2023
Large Industrial Installations,North West Total,6406.032631163139,2005
Large Industrial Installations,North West Total,5722.411063341803,2006
Large Industrial Installations,North West Total,5867.581339998745,2007
Large Industrial Installations,North West Total,5761.139137647107,2008
Large Industrial Installations,North West Total,4987.284952977127,2009
Large Industrial Installations,North West Total,4894.798175601019,2010
Large Industrial Installations,North West Total,4932.680421532077,2011
Large Industrial Installations,North West Total,4538.276170134827,2012
Large Industrial Installations,North West Total,3980.7243338182143,2013
Large Industrial Installations,North West Total,3629.6039458803357,2014
Large Industrial Installations,North West Total,3415.732671595725,2015
Large Industrial Installations,North West Total,3359.901959114726,2016
Large Industrial Installations,North West Total,3377.607388271064,2017
Large Industrial Installations,North West Total,3132.267310266704,2018
Large Industrial Installations,North West Total,3441.6099578580065,2019
Large Industrial Installations,North West Total,3182.185601001925,2020
Large Industrial Installations,North West Total,2973.9020784956783,2021
Large Industrial Installations,North West Total,2337.1508086607787,2022
Large Industrial Installations,North West Total,2288.428953256138,2023
Large Industrial Installations,Pendle,0.6007511091053501,2005
Large Industrial Installations,Pendle,0.000884200759,2006
Large Industrial Installations,Pendle,0.47026036809129523,2007
Large Industrial Installations,Pendle,0.37987134256476945,2008
Large Industrial Installations,Pendle,0.34915417488574935,2009
Large Industrial Installations,Pendle,1.2517420853580057,2010
Large Industrial Installations,Pendle,0.29992164979878216,2011
Large Industrial Installations,Pendle,0.2713211977253159,2012
Large Industrial Installations,Pendle,0.2307766423006262,2013
Large Industrial Installations,Pendle,0.0030731376940000004,2014
Large Industrial Installations,Pendle,0.003265965243,2015
Large Industrial Installations,Pendle,0.0034934124480000004,2016
Large Industrial Installations,Pendle,0.0034977171889999997,2017
Large Industrial Installations,Pendle,0.003429874674,2018
Large Industrial Installations,Pendle,0.003026256589,2019
Large Industrial Installations,Pendle,0.0030875936079999998,2020
Large Industrial Installations,Pendle,0.0031289615350000004,2021
Large Industrial Installations,Pendle,0.0030416966380000005,2022
Large Industrial Installations,Pendle,0.002890349209,2023
Large Industrial Installations,Preston,0.07455275333785309,2005
Large Industrial Installations,Preston,0.006016251216117182,2006
Large Industrial Installations,Preston,0.045903434144327626,2007
Large Industrial Installations,Preston,0.045720531438087686,2008
Large Industrial Installations,Preston,0.04587676911912422,2009
Large Industrial Installations,Preston,0.045929875409347655,2010
Large Industrial Installations,Preston,0.045834148595496366,2011
Large Industrial Installations,Preston,0.04540234120485958,2012
Large Industrial Installations,Preston,0.045353250364896694,2013
Large Industrial Installations,Preston,0.04529201953264722,2014
Large Industrial Installations,Preston,0.04542090315584519,2015
Large Industrial Installations,Preston,0.04526606900304506,2016
Large Industrial Installations,Preston,0.045310993847311146,2017
Large Industrial Installations,Preston,0.04531037325320652,2018
Large Industrial Installations,Preston,0.0453783185783091,2019
Large Industrial Installations,Preston,0.3848091669742269,2020
Large Industrial Installations,Preston,0.045346881393666036,2021
Large Industrial Installations,Preston,0.04493778231344038,2022
Large Industrial Installations,Preston,0.04488965831854195,2023
Large Industrial Installations,Ribble Valley,1092.6164620774198,2005
Large Industrial Installations,Ribble Valley,687.7481514592056,2006
Large Industrial Installations,Ribble Valley,684.7701548853523,2007
Large Industrial Installations,Ribble Valley,591.1035724696173,2008
Large Industrial Installations,Ribble Valley,423.9926042746706,2009
Large Industrial Installations,Ribble Valley,568.6817510148933,2010
Large Industrial Installations,Ribble Valley,594.8739761327034,2011
Large Industrial Installations,Ribble Valley,395.41920880555796,2012
Large Industrial Installations,Ribble Valley,534.6010531825282,2013
Large Industrial Installations,Ribble Valley,671.5223898230366,2014
Large Industrial Installations,Ribble Valley,677.3639255359776,2015
Large Industrial Installations,Ribble Valley,608.74107480197,2016
